,textID,selected_text
4144,be905917b3,i think i ` ve heard of that song. i ` ll listen to it tomorrow.
4145,8c4d5e132f,"we ` ll be moving from a strength to a hypertrophy phase for chest, back, shoulders and arms for the next few weeks. legs will stay behind"
4146,a7e3b2fc2b,happy mothers day
4147,fc2e634d1a,i ` ve got to catch the bus to work
4148,c710c2fc6e,have to put my dog down tomorrow.
4149,f82b963634,not an inspirational photography
4150,346df9d4fa,"i made the sign when i noticed it missing on sunday! so far, no luck... it ` s now unlucky japanese cat..."
4151,7007795ec9,effing
4152,4698453347,bar exam madness : topic for today is torts
4153,5b7728a76f,i hate twitterberry i can ` t reply to tweets
4154,7a3d84c98b,more seo voodoo google has your cache. noarchive only hides it from users.
4155,0a45238d11,"# bgt quite an awkward moment, poor girl i hope she doesn ` t loose it again."
4156,0d33871c93,"at work again, when the weather is beautifullll"
4157,a5bedf65e8,good
4158,44cdb2ec4a,annoyed
4159,3bcb76d7b5,"flat is sparkling clean, now that ` s team work on way to pick up food for 6!"
4160,0ea6ebad1a,poor
4161,0fe48b0fce,resistance was futile! needed pretties to knit
4162,e578b04e2a,"i need to see... now! someone buy me a plane ticket, please?"
4163,3e4fbcd114,you guys can make it through!
4164,b448bff0e8,"thanks jon! my 9yr old told me i was to sleep in, while they all clean the house.. best mom ` s day"
4165,03603ac4f6,"lol, it was spectacular!"
4166,41daf68fa0,fun.
4167,d5e0dc7ba7,going to work. could use some happy pills
4168,004820461a,jacqueline wilson day on cbbc
4169,9410e02ea5,ii ¿ ½m good! you coming on just as ii ¿ ½m off to drive home...
4170,cc58093a1b,cute!
4171,5388ddba6d,hate
4172,2f7b7d2f34,! sunburn ` s bad!
4173,f236be785a,sad day
4174,5c4d6763ef,good i guess i just like a laugh!
4175,14541ba907,my logic to getting a short prom dress? last year it was so freaking hot i was dying... look at the weather... hahah just my luck
4176,c802e85df9,jen! we havent talked in like 3 days!
4177,c242a54ddc,love
4178,ab7898dd18,that plain sux. kinda like cheers goin off the air.
4179,c0c213673f,i feel like im gonna be sick. blah
4180,8e222de315,"i need sweets, drank my cyderrrrrrrrr"
4181,b63823408a,"out if class!! yow party + four hour lecture don ` t mix attal!! i had to drink 3 red bulls & i ` m still sleepy.,,,, smh! alrite bedtime"
4182,2ed9689b22,luv.
4183,9a8e1d0e03,upset
4184,0abbf55edb,"it does but the screen is dark - so when i click it, i hang up on whoever im talking to"
4185,d1a20c87ef,i want it now.. finally found what i wanted..
4186,5048e11fbe,has finally taken a shower after much distraction from twitter and the bubble wrap off to read and drink a smoothie
4187,5b631beffb,"heehee, how did you know who i was talking about?"
4188,36a9ea2842,_ zol i would like to make a comment about the password but i can ` t on this medium
4189,0656a9dd47,editing something in photoshoot niley
4190,774df2608a,yogulicious? another sour sally competitor
4191,68b18ab54f,yeah i was like oh oh oh yeah that ` s it but then she said no lol bummer
4192,539d37b36b,"they did,"
4193,824340563a,good luck
4194,6b9fa12226,i know!! no money for pedicures!!
4195,7050619721,what a b
4196,136f337893,hopefully
4197,f3ef6a9c92,well just remember that tmrw is another day and hopefully won ` t be as craptastic. sorry girrrrl
4198,9e44318306,"i missed you yesterday,"
4199,29ac15fa96,i love the internet!
4200,68695df983,it means'luv ya'in zulu / xhosa. probably spelt it wrong lol. can ` t b creative 2day... tired so translated
4201,654d710fce,i hate it it is hard this one
4202,8919a7af68,working today. can ` t find my key so i had to borrow miranda ` s.
4203,eefbc18906,with my boy still he ` s everything to me
4204,5665d14b41,.. people you love.... wait i am not there
4205,95c439d73d,##www!!!! and the gorgeous
4206,90671d19b8,thanks
4207,9a11572e70,happy mother ` s
4208,da6fe31755,good
4209,2a2f4acdcb,awww
4210,8d12591194,perfect!
4211,bbe7ecfac4,byeeeee!!!
4212,44be7cf097,"dear michael sorce, you crack me up! sincerely, me"
4213,28f02419f9,hope you feel better
4214,69806f97e0,well us brits have to wait a few more days for it! i thought it was all gonna released at once! i guess it ` s worth the wait!
4215,0cafff451c,"yah, they have footlong sausage too mah. but halal place.. piggy sausages are bigger"
4216,bd9628abef,great
4217,0a84204127,"i could act in most buffy eps i have seen them so many times, but s1 was shaky ( apart from eps 1, 2, 6, 7 & 12 )"
4218,0bba642527,great show today
4219,668b11d461,wants to go to walmart. but won ` t go alone
4220,6591f56ffd,up
4221,bfd9acc676,wow
4222,e51529e319,* * * *. my friend ` s in such a state and i don ` t know how to help him. nothing i say seems to be helping
4223,1e17b77d6e,my mobile phone refuses to charge!! either the battery is broken or the chargerrr ( booooo
4224,637284bd7c,looks cool.
4225,ee50e9f914,selena i made this team to support you in greece and
4226,6e16803faf,i ` m with you in this. i ` ve always have prob prioritizing myself ahead of him.
4227,96400a5051,"_ * * * * : o really well if u want, we can go 2gether next yr?"
4228,ff84fbc83d,sucks.
4229,228db35ee0,grey ` s ` sweet surrender ` http : / / tinyurl. com / d5mjyj
4230,365b527a28,currently working on the sdp ` s prototype.... so much to do...
4231,0ce8b5c83d,"hi tweete, surprised to see everyone still up... maybe it ` s the full moon"
4232,4f187e340f,hope
4233,86e9fc24ea,chillin
4234,14cfb35236,feel extra - nauseous all
4235,452b595a28,"youre not going, are you?"
4236,968b62c93c,i ` m gonna miss them so much i ` m crying
4237,f51b459305,do u hav a garden? bunny probs r decidedly uncool. thanks 4d link!
4238,f53ce03736,"totally agree, but she always seems to be henpecking john, even before the cheating thing"
4239,10f23f0136,love
4240,ff6c10ce0e,and i have a gentleman ` s agreement : whoever wins the first match ( or is it best of three? ) pays for the other person ` s copy.
4241,6b9c2ab122,is thinking so much and i ` m at work
4242,a3ec1f9639,i ` m glad you ` re having a good time.
4243,fee94735e2,"it turns out i ` m really, like, sixty years old, guys. you were right!!!!! i ` m off to seek my future a little later than planned!"
4244,aa957d97d4,months
4245,49ca354b4a,"watching shark boy and lava girl! on disney channel. hanging out with sarah jane, micah, & rachel"
4246,f691634e87,my head is hurting..
4247,0257d899c7,i know!!!! he didn ` t ask me
4248,4a39481a50,i loved it.
4249,644d75676e,oops that would be # edaus
4250,638b4c6f8e,happy
4251,0f17bcb05a,really ill atm
4252,7c5efaacfe,my party is wiped out they be all dead and stuff
4253,0bce49d26c,its about to storm.. soo much 4 goin out.. ill just play on the net for awhile
4254,2a82ea479b,i think i should... but with who? hmmmm. maybe a friend in alaska
4255,7ebb5158c3,ah gdit! ranger game this afternoon
4256,91e9d843a4,ahh that would rock
4257,17d1670529,is enough time!! ( if i get into vip! ) but i know that doesn ` t make up for it at least they ` ll have each other!
4258,b34b4ce8e9,enjoy reading ur tweets. u seem like a wonderful
4259,7a631f317c,"hey girl! yeah, my allergies kick in at the most random times. hmph."
4260,fab57051f7,um... thats my favorite beer!! why must you torture me so when i can ` t make it down there!!
4261,75d48f475d,it didn ` t listen
4262,72dffbd0ef,happy
4263,958eed7410,have been rolling on the bed for the past 2 hours... still unable to sleep
4264,905d8226b0,"as much as we would love that, it is hard to make ends meet up here... with the job situations and all..."
4265,764ca7a97b,june gloom seems to have arrived early
4266,ac0b987e8a,i work in one hour
4267,fef84373a2,cuss u siad u weren ` t having it... lol
4268,6a26fa6aa6,thanks
4269,e0a3f84256,you are welcome.
4270,3bcc590d82,i love
4271,60497041fe,very very interesting
4272,ba58a1b4b8,_ rocks just spurted fanta out of my mouth laughing at that!
4273,d4fb828af6,great day tomorrow!! happy
4274,aa8020f349,don ` t tease me! i ` m in desperate need of an adjustment.
4275,e7da99cf83,ohh yeah i sometimes forget your in the other but cheek ok america
4276,6db5740b39,"well, the customer is always right ( at least that ` s what they tell me )"
4277,1cff371c61,sore head.. hope my girls ok
4278,4bc4477dbb,"alas,"
4279,71d78dd6c4,"back at home, 11 hours till work"
4280,18195deb58,i still don ` t like hearing his name so much.
4281,59cfe29fdd,i got talent too u nvr hear me sing or dance them does call me mini breezy
4282,4f90b98302,fan
4283,001d289399,last night was fun w
4284,d46992f348,##in... enjoying the ride while being enlightened and inspired by letters to a young sister!! thx
4285,4adcb74e46,"ahh man, and im off next weekend"
4286,de3d07a1e8,upset
4287,5de255b7cb,thanks!
4288,b3d7afcea4,we love you
4289,4dc3a8207a,here ` s getting cold.. and i got my coffee break 2 minutes ago. enjoy your drink
4290,7ba6fb6ba2,finally out of school for today! had to sit in library for a long time
4291,e7db757d03,the sale of my grandas house just went through. miss you
4292,57f2590cde,riot!!
4293,0010789f06,love you
4294,43778d1d23,i don ` t want to be left in our home by myself during the weekend
4295,76564a9a45,gonna get my ticket to las vegas today. gotta check my milage. can ` t wait till august
4296,b807c99b4b,grrr.
4297,0aa4bb0f1f,love
4298,57ed1bb202,thanks mate
4299,237bc73fb4,hurts so bad
4300,e5d6992ece,my arms hurt
4301,b61b7c4098,"oh ok good... now i will jump for joy! m, you just made my day"
4302,d7c602d34e,the moon is sooooo pretty
4303,4b8392274d,i have too much homework to do today
4304,8291ccf502,workin at la bootay... wheres the warm weather at???
4305,b883efa1a7,depressed ; my best friends pissed @
4306,7cf270ff72,yes........ there are many cool things americans cannot watch
4307,aaeaa5c0b5,thanxxx! now with that message
4308,a765a91722,so thats how u spent ur weekend so far?
4309,b2986c944a,"done with the fkn exam! n just bought the mothers day gift, finally... tada! the new prada fragrance going to meet up mum n fam now :..."
4310,4bb594fa0d,so pointlesss.
4311,3da3c902e8,good day
4312,db39c4f79a,caan ` t iht be earlier? icant wait that long. ahar.
4313,ad95cc6f43,happy mother ` s day
4314,2516254729,why do i feel sad?
4315,ea1006d335,##s for lunch - i always end up coking just before pay day and amaze myself
4316,88cf7f7be5,great
4317,77d7b5476f,"from the champion team in the defunct mba, cebu gems!"
4318,cd66187d0a,hate this song? http : / / blip. fm / ~ 5jg6f
4319,c6bf3b9d02,enjoy
4320,d78b13add7,"partied w / @ _ sml, elitecamp, rock steady crew + the ladies ( wow ), and of course crazy legs - holla! lmao - sober. totally sober"
4321,65ac6dcd89,snap. breaking out again
4322,2dc0bc1ae2,i buy the team zotz and they decide to roast me.
4323,7bbb32d465,hey sending some florida sunshine your way supertramp i ¿ ½ it ` s raining again i ¿ ½ you m...? http : / / blip. fm / ~ 5jucn
4324,72d5e958b5,"- arrggh kids that won ` t settle.... need some kava for liam, that ` ll sort ` em..."
4325,9b561de7da,"_ it just upsets me, becasue like 6 years we have loved them.. and then this happens imm really uset now x"
4326,fafe8911b7,"honestly, why did the folks at microsoft do ms word 2007 to me? i can ` t believe i just spent 10 minutes finding auto correct options"
4327,e5df226cd4,good time
4328,cf0bcadfec,i ` ve listed lots of new beads on ebay!
4329,555b90a504,bath time
4330,6d268de550,"fuckkk i need sleepppppppp lol, happy mothers day mummy"
4331,009d5f5e9e,good movie.
4332,b0b3c619ec,amazing!
4333,6d5ac5bf59,still shopping and looking for shoes now
4334,7cca45289d,dump your worries in the stress fire. fun and profoundly freeing
4335,9683744f42,a central lesson of history is that states are parasites which always expand until they destroy their host population.
4336,68a2d75b38,"whaatttaatttt! she is a good cook and really creative, silly sierra"
4337,aad6c17634,i didnt get a hug today
4338,bd245497f0,finally gone!!!
4339,f431e9548c,mothers day gift to
4340,bdca3b2cd3,lucky
4341,f6f69e5073,rip michael
4342,7812c671a0,"_ kong record grand prix to skip through later, watch man u game, radio 1.... well sport comes first"
4343,ed4d068c7a,dont worry man
4344,b034d03e50,i miss you
4345,a539b25c95,mama the boys gon be sweating her hard in pre k lol muah
4346,b9c95f65f8,sick again
4347,7047ab2830,don ` t worry this won ` t dampen my day
4348,16f3731388,aniya666 yours wasn ` t there
4349,a21d9c38a8,good idea
4350,b500d3c021,good
4351,568bf73e67,cute i like that song a lot
4352,baf9c9af12,"haha! night man, and no, but im sure i ` ll meet her again in my lifetime, in fact i will... no doubt about it."
4353,78a12305cd,i feel dumb *
4354,013b536f92,"the article on language groups in spaceports looks really cool, but i can ` t open the site from that link."
4355,941793160c,teehee.. i know it too!
4356,ec936cf386,happy
4357,675e92d47e,how ` s the translation going?
4358,6410d31bbe,"new pic.... twitter is finally letting me change my pic. for those that missed it, fannish inquisition is now please follow"
4359,bdf7542ea9,ok. night sweet people i ` ll look for ya tomorrow
4360,352af20eac,cuba trip booked
4361,d6156a4102,check out the conchords ` business time `
4362,f36ca75512,me feel a little better.
4363,ad0ea71d75,oh darn i ` m not in
4364,0a0cd9f837,fabulous.
4365,dfd2fbffdb,"strange, that is exactly the chapter god laid on my heart to read in the message yeaterday morning... he works in mysterious ways"
4366,e651f9854d,rough!
4367,0d70fbb1f3,great mothers day
4368,808a79ddd7,thanks!
4369,8fdc091a69,"yep, raced round it in cars and bikes, its only 40mins away, dont av much motorsport there now, its more planes n choppers now"
4370,efb982e161,hello nikki! i just ended my exams 2 hours ago! how abt u?
4371,5b061067cd,"supernatural was mega good now i ` m off to bed, urgh long day of school tomorrow x"
4372,7ff32ec148,worried
4373,e21524f723,still at work.
4374,6d9eba1ced,finally home gonna hit the hay n sleep till noon lol
4375,38a69ed9ec,add me up : http : / / profiles. friendster. com / americanidolislove friendster.
4376,9454038067,"you want ittt, you got ittt!"
4377,f01407e161,"haha! thanks, tiff it went well, but they wore me out!!! lol. im too old for this ; )"
4378,7acf16e8c4,sowwy!
4379,6b2443cafe,it seriously is a waste of time.
4380,eca0c361d3,http : / / twitpic. com / 4jcfg - about to cycle within this quarry on shipley glen near baildon moor before heading back through the woods
4381,ded3f20d74,am so sorry!!!
4382,a2eca998db,"argh, i can ` t avoid spelling bee spoilers anywhere! now i know the winning speller and word before having actually watched the bee."
4383,2f05c39046,"is exhausted from a great weekend, and is looking forward to this week"
4384,b565083142,i like all the songs i can ` t say just one guys! love
4385,92d7aaf05a,really sucks!
4386,503063f77e,can not afford the dr this year. i just can ` t pull it off this time.
4387,db2966df81,* * kin ` great
